X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8
-48.528788577644448,-27.584971264891507,3143368,5450,2108057885,743987.81,6946376.34,743994.57,6946370.24,
-48.528935030294406,-27.585146392368394,3143376,5450,2108016792,743972.96,6946357.22,743980.31,6946353.89,
-48.529112654584857,-27.585403642616122,3143384,5450,2108016793,743954.85,6946329.06,743960.9,6946326.2,
-48.529184421136243,-27.585463750314204,3143392,5450,2108057887,743947.63,6946322.54,743953.02,6946317.03,
-48.529335262850779,-27.58566900215061,3143406,5450,2108016904,743932.28,6946300.09,743937.9,6946296.02,
-48.529451153152472,-27.585766528628387,3143414,5450,2108057888,743920.62,6946289.51,743925.11,6946284.62,
-48.529611268607049,-27.585991795893953,3143422,7379,2108057889,743904.31,6946264.86,743911.06,6946258.79,
-48.529007396282445,-27.585229429237899,3143430,5450,2108057886,743965.63,6946348.16,743971.81,6946342.58,
-48.527480026584008,-27.585733409448803,3143449,19403,13256563,744115.34,6946289.29,744128.04,6946283.65,
-48.527513802117923,-27.585798706056654,3143457,19403,2108024664,744111.86,6946282.12,744119.62,6946277.47,
-48.527564705211063,-27.585863405500202,3143465,5448,2108024665,744106.69,6946275.05,744113.59,6946268.85,
-48.527619805231168,-27.585930615905465,3143473,5448,2108024700,744101.1,6946267.71,744108.13,6946263.41,
-48.527684953155358,-27.586010366795119,3143481,5448,2115354919,744094.49,6946259,744103.35,6946251.3,
-48.527760920386818,-27.586104386267568,3143503,5448,2108024702,744086.78,6946248.73,744092.51,6946242.26,
-48.527869989470297,-27.58626666782461,3143511,5448,2108024703,744075.65,6946230.96,744081.37,6946224.18,
-48.527927782405889,-27.586322196202065,3143520,5448,2108024723,744069.82,6946224.92,744077.66,6946219.3,
-48.527966805822203,-27.58637026205092,3143538,5448,2108024724,744065.86,6946219.67,744072.54,6946213.39,
-48.528009833957071,-27.586433918774592,3143546,5448,2108024725,744061.47,6946212.7,744067.46,6946205.82,
-48.528151553516906,-27.586594345523373,3143554,5448,2108024728,744047.12,6946195.2,744055.49,6946190.81,
-48.52820361944822,-27.586661411452219,3143562,5448,2108024729,744041.83,6946187.87,744049.38,6946180.19,
-48.528294798328048,-27.586786109100554,3143570,5448,2108024730,744032.55,6946174.23,744038.54,6946166.6,
-48.528359281122853,-27.586863953036904,3143589,5448,2108024736,744026.01,6946165.73,744033.75,6946160.71,
-48.52858542121831,-27.587147964059682,3143597,5448,2108024738,744003.05,6946134.7,744012.42,6946130.79,
-48.528654008423281,-27.587241490752692,3143600,5448,2108024739,743996.07,6946124.47,744003.61,6946117.69,
-48.528705678265069,-27.587317211538696,3143619,5448,2108024740,743990.8,6946116.18,743998.12,6946109.62,
-48.528930514509867,-27.587614282194551,3143627,5448,2108024743,743967.94,6946083.7,743973.77,6946077.06,
-48.529105417198856,-27.587758245497131,3143635,5448,18013713,743950.35,6946068.09,743963.92,6946059.47,
-48.529169458183361,-27.587860353096207,3143643,5448,19332019,743943.8,6946056.9,743956.31,6946047.55,
-48.529267108133233,-27.588012685544747,3143651,5448,2108024768,743933.82,6946040.21,743941.12,6946035.64,
-48.529320037620934,-27.588068397505772,3143660,5448,2108024769,743928.47,6946034.14,743936.09,6946028.58,
-48.52981339795226,-27.588579761474339,3143678,5448,2108024782,743878.62,6945978.44,743875.69,6945971.21,
-48.529715566517041,-27.588250304673384,3143686,5448,2108024771,743889.01,6946014.76,743879.71,6946021.31,
-48.529630989728943,-27.588156223111202,3143694,5448,2108024770,743897.57,6946025.02,743891.68,6946032.51,
-48.529446728770665,-27.587946316157399,3143708,5448,2108024767,743916.23,6946047.92,743909.75,6946053.77,
-48.529283623833123,-27.587768456374278,3143716,5448,2108024765,743932.73,6946067.31,743923.74,6946070.63,
-48.529255158508398,-27.587669508669872,3143724,5448,2108024764,743935.76,6946078.22,743928.53,6946083.82,
-48.52914845832025,-27.587586582388788,3143732,5448,2108024763,743946.48,6946087.2,743941.24,6946094.08,
-48.528973057855829,-27.587329371679132,3143740,5448,2108024741,743964.37,6946115.36,743957.34,6946122.98,
-48.52887211178934,-27.587233735011974,3143759,5448,2108024737,743974.55,6946125.76,743964.75,6946129.63,
-48.528971894618245,-27.586685921061804,3143775,15062,2108024248,743965.91,6946186.67,743971.15,6946181.94,
-48.528461628457251,-27.586730070007803,3143783,5448,2108024735,744016.2,6946180.77,744008.79,6946189.49,
-48.528390344708917,-27.586612313584517,3143791,5448,2108024727,744023.5,6946193.68,744014.35,6946198.7,
-48.528364896382236,-27.586464695296051,3143813,5448,2108310010,744026.34,6946209.99,744019.38,6946216.07,
-48.528308121698437,-27.586426960523532,3143821,5448,2108310011,744032.03,6946214.06,744024.96,6946221.76,
-48.528308121698437,-27.586426960523532,3143830,5448,2108310011,744032.03,6946214.06,744024.96,6946221.76,
-48.528099152643186,-27.586230778025445,3143856,5448,2108948648,744053.1,6946235.39,744042.52,6946243.51,
-48.528024262227071,-27.5861519365329,3143864,5448,2108024704,744060.67,6946243.98,744056.15,6946251.34,
-48.5278824037769,-27.586002244569819,3143880,5448,2108024699,744075.01,6946260.29,744067.69,6946263.47,
-48.527843787046699,-27.585904469253116,3143899,5448,2108024698,744079.04,6946271.05,744069.82,6946276.88,
-48.527754820439753,-27.585821136073861,3143902,5448,2108024697,744088.01,6946280.11,744082.54,6946285.39,
-48.527722360727815,-27.585760374455315,3143910,5448,2108024595,744091.35,6946286.78,744083.77,6946290.57,
-48.527607908935941,-27.585571740002237,3143929,19403,2108024594,744103.07,6946307.46,744095.66,6946301.08,
-48.527607908935941,-27.585571740002237,3143937,19403,2108024594,744103.07,6946307.46,744095.66,6946301.08,
-48.527998311473816,-27.585489637649246,3143945,15062,2108024091,744064.7,6946317.33,744074.85,6946312.01,
-48.528023357114392,-27.585515257927373,3143953,15062,2108024092,744062.17,6946314.54,744071.8,6946308.71,
-48.528110833936218,-27.585624370164908,3143970,15062,2108024093,744053.29,6946302.62,744061.41,6946295.27,
-48.528215639174334,-27.585760047908014,3143988,15062,2108024146,744042.64,6946287.79,744052.28,6946282.72,
-48.528305547832581,-27.585869113121408,3143996,15062,2108024147,744033.52,6946275.88,744040.87,6946268.67,
-48.528385186815463,-27.586025185648996,3144003,15062,2108024150,744025.31,6946258.74,744035.28,6946253.84,
-48.528441273159508,-27.586075540318152,3144011,15062,2108024151,744019.66,6946253.27,744028.28,6946248.37,
-48.528519559276432,-27.586174563352685,3144020,15062,2108024241,744011.71,6946242.45,744019.83,6946236.03,
-48.528688746309093,-27.586338456332772,3144038,15062,2108024245,743994.64,6946224.62,744002.42,6946220.39,
-48.528733673763995,-27.58639420643696,3144046,15062,2108024246,743990.08,6946218.53,743995.66,6946213.8,
-48.528882227578507,-27.586575055931331,3144054,15062,2108024247,743975.01,6946198.78,743982.27,6946195.85,
-48.529149407735282,-27.586939199239833,3144062,6890,2108024300,743947.82,6946158.95,743956.1,6946152.87,
-48.529313416121497,-27.587108322906133,3144070,6890,2108024348,743931.25,6946140.53,743938.52,6946136.81,
-48.529366624837721,-27.587174145564962,3144089,6890,2108024349,743925.85,6946133.34,743931.76,6946129.12,
-48.529453291937095,-27.587355607090569,3144097,6890,2108024353,743916.89,6946113.4,743924.49,6946109.17,
-48.529483347240991,-27.587388173800122,3144100,6890,2108024378,743913.85,6946109.85,743920.61,6946106.13,
-48.529600808662806,-27.587497006943934,3144119,6890,2108024380,743902.01,6946098.02,743907.93,6946092.78,
-48.529753577547062,-27.587724850250364,3144127,6890,16109872,743886.42,6946073.07,743895.71,6946069.16,
-48.529712475952934,-27.587859734277114,3144135,6890,2108024384,743890.18,6946058.04,743897.62,6946051.96,
-48.530222510219538,-27.588241733145463,3144151,6890,2108024408,743838.97,6946016.71,743846.57,6946012.83,
-48.53027585762549,-27.588305933826316,3144160,6890,2108024409,743833.56,6946009.7,743840.83,6946004.29,
-48.530482410773821,-27.588560539417792,3144178,6890,2108024441,743812.6,6945981.89,743820.71,6945977.67,
-48.530559288844699,-27.588645731192269,3144186,6890,2108024442,743804.82,6945972.6,743812.77,6945966,
-48.530722922475398,-27.588601362486006,3144194,6890,2108024443,743788.76,6945977.84,743780.65,6945980.88,
-48.530737955072148,-27.588540634483724,3144208,6890,2108024440,743787.41,6945984.6,743779.47,6945988.65,
-48.530465356638679,-27.588255168253305,3144216,6890,2108024407,743814.96,6946015.7,743806,6946019.92,
-48.530304861208059,-27.588005984080333,3144224,6890,2108024405,743831.36,6946043,743824.09,6946047.39,
-48.530283308700447,-27.587973568856992,3144232,6890,2108024404,743833.56,6946046.55,743826.12,6946051.62,
-48.530212837625484,-27.587909785265712,3144240,6890,2108024403,743840.66,6946053.48,743835.84,6946058.99,
-48.530166915990002,-27.587898320824859,3144259,6890,2108024402,743845.22,6946054.66,743840.49,6946060.41,
-48.530157840013743,-27.587539765703145,3144267,6890,2108024385,743846.91,6946094.38,743841.67,6946099.45,
-48.529929288023943,-27.587579910495123,3144275,6890,2108024381,743869.39,6946089.48,743865.92,6946095.5,
-48.52974326273408,-27.587403538094598,3144283,6890,2108024352,743888.15,6946108.66,743881.9,6946110.69,
-48.529724879234067,-27.587383360255231,3144291,6890,2108024351,743890.01,6946110.86,743883.49,6946113.68,
-48.529640253871051,-27.587264374378112,3144313,6890,2108024350,743898.63,6946123.88,743895.2,6946128.78,
-48.529538525514567,-27.587068117807402,3144321,6890,2108024347,743909.11,6946145.43,743902.69,6946150.6,
-48.529449261468741,-27.587002465404858,3144330,6890,2108024346,743918.07,6946152.53,743912.34,6946158.49,
-48.529243259600506,-27.586723506198407,3144348,6890,2108024299,743939.03,6946183.04,743934.13,6946188.28,
-48.528892928890407,-27.586314662327688,3144356,15062,2108024243,743974.53,6946227.66,743966.75,6946231.55,
-48.528891976450005,-27.586262311983898,3144364,15062,2108024242,743974.74,6946233.46,743966.14,6946240.96,
-48.528612083208039,-27.585941342485107,3144372,15062,2108024148,744003.09,6946268.48,743997.01,6946273.89,
-48.528705312737308,-27.586055880399474,3144380,15062,2108024149,743993.63,6946255.97,743985.18,6946260.03,
-48.528453307373553,-27.585805425683031,3144399,15062,2108024145,744019.07,6946283.23,744010.05,6946287.89,
-48.528427366287978,-27.585747487202433,3144402,15062,2108024144,744021.76,6946289.6,744013.41,6946295.43,
-48.528351210563429,-27.585666367603284,3144410,15062,2108024094,744029.46,6946298.44,744022.11,6946305.29,
-48.52829323212918,-27.585501748082436,3144429,15062,2108024090,744035.55,6946316.57,744025.91,6946320.88,
-48.52820301618717,-27.58540639235142,3144437,15062,2108024089,744044.67,6946326.96,744037.07,6946333.05,
-48.528123915827258,-27.585384320815447,3144445,15062,2108024088,744052.53,6946329.25,744047.72,6946334.57,
-48.525527145221936,-27.587160506393356,3144461,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144470,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144488,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144496,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144500,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144518,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144526,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144534,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144550,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144569,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144577,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144585,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144593,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144615,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.525527145221936,-27.587160506393356,3144623,8330,2107956014,744305.02,6946127.27,744311.73,6946116.28,
-48.527567399871891,-27.589091518715222,3144631,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527567399871891,-27.589091518715222,3144640,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527567399871891,-27.589091518715222,3144658,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527567399871891,-27.589091518715222,3144666,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527567399871891,-27.589091518715222,3144674,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527567399871891,-27.589091518715222,3144682,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527567399871891,-27.589091518715222,3144690,6016,2107956106,744099.27,6945917.29,744088.69,6945925.34,
-48.527470338779622,-27.588985212889156,3144704,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527470338779622,-27.588985212889156,3144712,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527470338779622,-27.588985212889156,3144720,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527470338779622,-27.588985212889156,3144739,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527470338779622,-27.588985212889156,3144747,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527470338779622,-27.588985212889156,3144755,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527470338779622,-27.588985212889156,3144763,6016,2107956105,744109.09,6945928.88,744100.65,6945937.5,
-48.527318611982473,-27.58882388523276,3144771,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527318611982473,-27.58882388523276,3144780,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527318611982473,-27.58882388523276,3144798,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527318611982473,-27.58882388523276,3144801,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527318611982473,-27.58882388523276,3144810,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527318611982473,-27.58882388523276,3144828,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527318611982473,-27.58882388523276,3144836,6016,2107956083,744124.43,6945946.46,744113.74,6945953.7,
-48.527207014857979,-27.588711004134616,3144844,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527207014857979,-27.588711004134616,3144852,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527207014857979,-27.588711004134616,3144860,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527207014857979,-27.588711004134616,3144879,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527207014857979,-27.588711004134616,3144887,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527207014857979,-27.588711004134616,3144895,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527207014857979,-27.588711004134616,3144909,6016,2107956082,744135.7,6945958.75,744123.66,6945964.91,
-48.527012375868551,-27.588530504598253,3144917,6016,2107956081,744155.32,6945978.37,744142.92,6945986.46,
-48.527012375868551,-27.588530504598253,3144925,6016,2107956081,744155.32,6945978.37,744142.92,6945986.46,
-48.527012375868551,-27.588530504598253,3144933,6016,2107956081,744155.32,6945978.37,744142.92,6945986.46,
-48.527012375868551,-27.588530504598253,3144941,6016,2107956081,744155.32,6945978.37,744142.92,6945986.46,
-48.527012375868551,-27.588530504598253,3144950,6016,2107956081,744155.32,6945978.37,744142.92,6945986.46,
-48.527012375868551,-27.588530504598253,3144968,6016,2107956081,744155.32,6945978.37,744142.92,6945986.46,
-48.52606033586099,-27.587534180388158,3144976,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.526788806434126,-27.588321517947239,3144984,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526788806434126,-27.588321517947239,3144992,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526788806434126,-27.588321517947239,3145000,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526788806434126,-27.588321517947239,3145018,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526788806434126,-27.588321517947239,3145026,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526788806434126,-27.588321517947239,3145034,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526788806434126,-27.588321517947239,3145042,6016,2107956062,744177.86,6946001.09,744166.69,6946007.89,
-48.526712020703116,-27.588245890237307,3145050,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145069,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145077,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145085,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145093,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145107,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145115,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.526712020703116,-27.588245890237307,3145123,6016,2107956061,744185.61,6946009.32,744174.69,6946016.13,
-48.52606033586099,-27.587534180388158,3145131,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145140,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145158,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145166,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145182,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145190,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145204,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145212,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145220,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145239,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145247,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145255,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145263,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145280,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145298,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145301,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145310,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145328,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145336,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145344,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145352,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145360,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145379,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145387,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145395,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145409,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145417,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145425,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145433,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145441,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145450,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145468,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145476,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145484,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145492,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145506,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145514,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145522,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145530,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145549,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145557,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145565,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145581,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145590,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145603,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.52606033586099,-27.587534180388158,3145611,71467,2107955911,744251.54,6946086.91,744241.22,6946093.16,
-48.526102119272004,-27.586769324952133,3145662,5446,2108049548,744249.11,6946171.76,744259.83,6946164.44,
-48.526174076891692,-27.586870492157804,3145670,5446,2108049549,744241.78,6946160.69,744252.73,6946152.59,
-48.526235444468554,-27.586938175736062,3145689,5446,2108049550,744235.57,6946153.31,744246.72,6946142.05,
-48.526531818601072,-27.587264586648494,3145697,5446,2108049568,744205.58,6946117.72,744214.38,6946111.03,
-48.526807303177698,-27.587529178159148,3145719,5445,13970679,744177.79,6946088.94,744187.41,6946080.3,
-48.526842941331573,-27.587606238003964,3145727,5445,2108052303,744174.1,6946080.47,744183.55,6946069.84,
-48.527039534206345,-27.587843978272634,3145735,5445,2108052305,744154.16,6946054.51,744165.13,6946045.39,
-48.527163020638326,-27.587977553514552,3145743,5445,2108049574,744141.67,6946039.95,744150.48,6946035.38,
-48.527256073995297,-27.588095427754347,3145751,5445,2108049575,744132.22,6946027.07,744139.55,6946020.06,
-48.527431651383139,-27.588294986733036,3145760,5445,2108049590,744114.44,6946005.3,744124.55,6945996.66,
-48.527354173552801,-27.588656240154709,3145778,5445,2108049593,744121.29,6945965.11,744119.5,6945962.02,
-48.527640594674047,-27.588546571020924,3145786,5445,2108049595,744093.25,6945977.83,744101.24,6945971.96,
-48.527703490588053,-27.588613920332584,3145794,5445,2108049597,744086.89,6945970.49,744094.72,6945963.81,
-48.527837089541769,-27.588766262565812,3145808,5445,2108049627,744073.36,6945953.87,744084.12,6945949.3,
-48.52804127274954,-27.589013430484393,3145816,5445,2108049631,744052.65,6945926.88,744064.88,6945920.04,
-48.528446580524893,-27.589495259321193,3145824,5445,2108049632,744011.56,6945874.28,744022.5,6945866.5,
-48.528764888532997,-27.589842177935619,3145832,5445,2108052308,743979.36,6945836.46,743989.34,6945831.97,
-48.529032950707297,-27.589869328575407,3145840,5445,2108049708,743952.83,6945833.98,743942.86,6945842.82,
-48.528816461704004,-27.589583685324619,3145859,5445,2108049634,743974.84,6945865.21,743966.19,6945871.61,
-48.528704705424566,-27.589554535875973,3145867,5445,2108049633,743985.94,6945868.22,743976.53,6945877.82,
-48.528608646106349,-27.589376425599365,3145875,5445,2108052307,743995.82,6945887.77,743986.22,6945894.13,
-48.528369589783118,-27.589166894788573,3145883,5445,2108052306,744019.89,6945910.52,744010.16,6945919.25,
-48.528057378193409,-27.58873346327147,3145905,5445,2108049626,744051.68,6945957.94,744040.1,6945963.81,
-48.527955198921042,-27.588652150516374,3145913,5445,2108049598,744061.95,6945966.75,744053.47,6945974.08,
-48.527909691683597,-27.58854550015128,3145921,5445,2108049596,744066.68,6945978.48,744060.32,6945980.77,
-48.527775944703151,-27.588327558212374,3145930,5445,2108049592,744080.37,6946002.37,744075.15,6945995.36,
-48.527653756841232,-27.588181193957539,3145948,5445,2108049591,744092.76,6946018.35,744097.98,6946025.52,
-48.527433707712085,-27.588054470469721,3145964,5445,2108049576,744114.77,6946031.96,744102.43,6946038.08,
-48.527393428775824,-27.588008186689908,3145972,5445,2108049577,744118.85,6946037.01,744108.55,6946042.61,
-48.527322001743094,-27.587883299034537,3145980,5445,2108049573,744126.18,6946050.71,744116.08,6946059.19,
-48.527223012488925,-27.587804298382601,3145999,5445,2108049572,744136.13,6946059.27,744124.72,6946064.32,
-48.527179789953081,-27.587672604618895,3146006,5445,2108049571,744140.69,6946073.78,744130.91,6946079.81,
-48.526940460604081,-27.58745747248658,3146014,5446,2108049570,744164.8,6946097.15,744159.58,6946098.61,
-48.526902518460851,-27.587388311834466,3146022,5446,2108052301,744168.7,6946104.74,744166.59,6946106.06,
-48.526993888843442,-27.587274355649036,3146030,5446,2108049569,744159.93,6946117.55,744154.39,6946108.26,
-48.527250736007332,-27.587214327949102,3146049,5446,2108049411,744134.7,6946124.71,744142.85,6946119.87,
-48.527392119248312,-27.587380704636505,3146057,5446,2108051772,744120.37,6946106.55,744130.72,6946094.91,
-48.527515789074094,-27.587307566116898,3146065,5446,2108049409,744108.32,6946114.9,744096.08,6946119.87,
-48.527435377417881,-27.587213016156561,3146073,5446,2108049410,744116.47,6946125.22,744105.13,6946131.98,
-48.527348671527371,-27.587105631588884,3146081,5446,2108049412,744125.27,6946136.95,744116.6,6946143.58,
-48.527371084730568,-27.586896607330981,3146090,5446,2108049414,744123.52,6946160.16,744114.34,6946167.65,
-48.527196924962539,-27.586909204112271,3146103,5446,2108049413,744140.69,6946158.42,744132.58,6946168.03,
-48.527097671384482,-27.586792392370828,3146111,5446,2108049416,744150.75,6946171.17,744140.83,6946176.84,
-48.526999260219483,-27.586696709374017,3146120,5446,2108049465,744160.68,6946181.58,744150.94,6946190.5,
-48.526887456926971,-27.586552514662209,3146138,5446,2108049469,744172.04,6946197.34,744161.33,6946204.55,
-48.526682559847515,-27.586296850979529,3146154,5446,2108051773,744192.84,6946225.27,744180.4,6946230.96,
-48.526562442572917,-27.586157650966779,3146162,5446,13344448,744205.01,6946240.46,744196.6,6946245.33,
-48.526507646886358,-27.586072399615805,3146189,5446,2108052300,744210.61,6946249.8,744201.73,6946253.88,
-48.526455303355313,-27.586338005722677,3146197,5446,2108100267,744215.19,6946220.26,744221.01,6946212.08,
-48.526573457063201,-27.586424837500623,3146200,5446,2108049472,744203.33,6946210.87,744214.17,6946203.94,
-48.526654183291065,-27.586505317652296,3146219,5446,2108049470,744195.18,6946202.11,744203.19,6946193.84,
