839345	5040	2108003256	742352.84	6945706.37	742352.06	6945721.2
839353	5040	2108003256	742352.84	6945706.37	742352.06	6945721.2
839361	5040	2108003256	742352.84	6945706.37	742352.06	6945721.2
839370	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839388	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839396	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839400	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839418	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839426	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839434	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839442	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839450	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839469	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839477	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839485	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839493	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839507	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839515	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839523	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839531	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839540	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839558	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839566	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839574	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839590	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839604	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839612	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839620	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839639	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839647	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839655	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839663	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839671	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839680	5040	2108002427	742356.58	6945690.52	742357.47	6945678.71
839698	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839701	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839710	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839728	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839736	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839744	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839752	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839760	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839779	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839787	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839795	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839817	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839825	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839833	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839841	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839850	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839868	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839876	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839884	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839892	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839906	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839914	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839922	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839930	5040	2108002460	742361.02	6945690.52	742363.33	6945677.02
839949	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
839957	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
839965	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
839973	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
839981	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
839990	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840009	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840017	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840025	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840033	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840041	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840050	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840068	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840076	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840084	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840092	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840106	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840114	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840122	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840130	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840149	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840157	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840165	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840173	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840181	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840190	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840203	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840211	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840220	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840238	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840254	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840262	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840270	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840289	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840297	5040	2108003219	742352.7	6945690.25	742351.68	6945679.29
840300	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840327	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840335	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840343	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840351	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840360	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840378	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840386	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840394	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840408	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840416	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840424	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840432	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840440	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840459	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840467	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840475	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840483	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840491	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840505	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840513	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840521	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840530	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840548	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840556	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840564	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840572	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840580	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840599	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840602	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840610	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840629	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840637	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840645	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840653	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840661	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840670	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840688	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840696	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840700	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840718	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840726	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840734	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840742	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840750	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840769	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840777	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840785	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840793	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840807	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840815	6870	2108002248	742281.95	6945689.25	742285.51	6945675.39
840823	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840831	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840840	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840858	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840866	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840874	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840882	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840890	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840904	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840912	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840920	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840939	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840947	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840955	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840963	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840971	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840980	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
840998	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
841005	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
841013	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
841021	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
841030	6870	2108002287	742312.43	6945689.01	742311.27	6945676.4
841048	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841056	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841064	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841072	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841102	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841110	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841129	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841137	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841145	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841153	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841161	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841170	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841188	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841196	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841200	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841218	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841226	6870	2108002395	742315.45	6945689.01	742315.98	6945677.46
841234	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841242	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841250	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841269	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841277	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841285	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841293	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841307	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841315	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841323	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841331	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841340	7559	2108012336	742253.63	6945667.92	742266.05	6945668.4
841358	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841366	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841374	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841382	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841390	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841404	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841412	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841420	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841447	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841455	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841463	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841471	71595	2108002165	742268.53	6945645.05	742280.54	6945642.86
841498	7125	2108002164	742258.99	6945626.85	742267.83	6945628.99
841510	7125	2108002162	742266.86	6945613.35	742275.11	6945613.45
841536	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841544	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841552	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841560	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841579	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841587	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841595	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841609	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841617	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841625	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841633	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841641	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841650	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841668	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841676	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841684	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841692	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841706	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841714	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841722	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841730	7125	2108002099	742252.19	6945606.07	742263.36	6945604.32
841749	7962	2107993930	742289.84	6945591.77	742291.36	6945603.63
841757	7962	2107993930	742289.84	6945591.77	742291.36	6945603.63
841765	7962	2107993930	742289.84	6945591.77	742291.36	6945603.63
841773	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841781	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841790	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841811	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841820	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841838	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841846	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841854	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841889	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841897	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841900	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841919	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841927	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841935	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841943	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841951	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841960	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841978	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
841986	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842001	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842010	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842028	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842036	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842044	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842052	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842060	71528	2107993931	742315.02	6945595.18	742313.34	6945600.66
842079	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842087	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842095	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842109	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842117	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842125	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842133	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842141	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842150	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842168	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842176	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842184	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842192	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842206	71528	2107994073	742308.29	6945593.99	742306.88	6945602.04
842222	7962	2107994109	742357.45	6945617.3	742355.04	6945617.16
842230	7962	2107994133	742346.26	6945621.55	742347.21	6945615.62
842249	7962	2107994134	742341.36	6945621.69	742340.55	6945614.75
842257	7962	2107994135	742334.41	6945622.42	742333.09	6945616.21
842265	7962	2107994136	742326.73	6945622.94	742327.87	6945617.71
842273	7962	2107994137	742318.6	6945620.72	742318.44	6945616.3
842281	7962	2107994138	742312.54	6945617.67	742312.83	6945616.13
842290	7962	2107994139	742305.81	6945618.77	742304.85	6945614.45
842303	7962	2107994140	742294.47	6945621.11	742293.45	6945616.6
842338	7962	2107994202	742323.66	6945631.02	742324.58	6945635.77
842346	7962	2107994203	742332.77	6945628.42	742331.76	6945632.69
842354	7962	2107994204	742339.75	6945628.97	742338.31	6945633.38
842362	7962	2107994205	742363.96	6945630.58	742357.2	6945634.65
842370	7962	2107994207	742367.25	6945636.21	742362.13	6945639.07
842389	7962	2107994208	742361.18	6945643.64	742354.03	6945642.36
842400	7962	2107994209	742359.87	6945652.71	742358.92	6945650.81
842419	7962	2107994267	742350.05	6945653.04	742351.58	6945651.5
842435	7962	2107994265	742335.66	6945647.06	742335.61	6945641.47
842443	7962	2107994264	742329.89	6945651.82	742328.49	6945645.57
842451	7962	2107994263	742319.37	6945651.82	742320.77	6945646.72
842460	7962	2107994262	742312.91	6945650.91	742313.96	6945644.66
842478	7962	2107994261	742300.87	6945649.76	742299.87	6945642.45
842494	7962	2107994235	742369.6	6945660.58	742368.6	6945666.46
842508	7962	2107994234	742378.08	6945645.1	742383.42	6945641.3
842516	7962	2107994206	742372.3	6945629.26	742378.81	6945627.88
842524	7962	2107994132	742367.98	6945615.19	742374.05	6945612.41
842532	7962	2107994108	742370.25	6945589.68	742371.86	6945595.39
842540	5047	2107994273	742379.86	6945591.62	742380.27	6945599.39
842575	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842583	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842591	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842605	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842613	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842621	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842630	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842648	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842656	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842664	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842672	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842680	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842699	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842702	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842710	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842729	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842737	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842745	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842753	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842761	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842770	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842788	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842796	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842800	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842818	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842826	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842834	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842842	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842850	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842869	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842877	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842885	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842893	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842907	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842915	5047	2107994274	742401.5	6945591.92	742401.66	6945603.46
842931	8155	2107995073	742428.21	6945604.84	742418.84	6945606.77
842940	8155	2107995073	742428.21	6945604.84	742418.84	6945606.77
842958	8155	2107995073	742428.21	6945604.84	742418.84	6945606.77
842966	8155	2107995073	742428.21	6945604.84	742418.84	6945606.77
842974	8155	2107995075	742430.37	6945626.81	742421.02	6945628.47
842982	8155	2107995075	742430.37	6945626.81	742421.02	6945628.47
842990	8155	2107995095	742429.28	6945634.75	742419.97	6945636.93
843008	8155	2107974646	742429.61	6945639.19	742418.78	6945639.71
843016	8155	2107974645	742429.34	6945642.1	742418.18	6945642.48
843040	18195	2107974641	742430.61	6945676.47	742414.83	6945680.29
843067	18195	2107975856	742433.61	6945709.96	742420.49	6945713.17
843075	18195	2107975855	742430.66	6945718.85	742420.02	6945718.31
843083	18195	2107975855	742430.66	6945718.85	742420.02	6945718.31
843164	18195	2107975854	742449.27	6945730.42	742460.8	6945730.79
843199	18195	2107974642	742447.01	6945665.89	742461.26	6945668.61
843210	8155	2107995096	742456.49	6945623.89	742463.88	6945623.29
843237	8155	2107995072	742454.08	6945592.19	742454.94	6945600.78
843245	8155	2107995098	742462.55	6945592.42	742461.34	6945603.34
843261	8155	2107970539	742477.42	6945619.23	742466.81	6945618.91
843270	8155	2107969566	742491.15	6945635.9	742481.24	6945635.78
843288	5021	2107970538	742495.23	6945676.25	742482.41	6945678.87
843296	5021	2107969564	742497.12	6945701.3	742490.15	6945702.54
843334	5021	2107969563	742501.33	6945754.16	742489.09	6945752.74
843350	5021	2107970537	742503.05	6945762.86	742491.34	6945764.2
